cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
Endothelial ACKR1	RPL31	7.094361710218815e-11	3.382294021558434e-15	0.8226106012388499	0.98	0.972
Endothelial ACKR1	C1orf115	7.644601635670203e-11	3.644625332858261e-15	0.6085045782743752	0.37	0.108
Endothelial ACKR1	SEMA6B	1.1917950232071336e-10	5.681978656529838e-15	0.5114346558937627	0.32	0.029
Endothelial ACKR1	CAV2	1.2461489967238187e-10	5.941115598206525e-15	0.7853668917488388	0.58	0.186
Endothelial ACKR1	ARHGEF15	1.4216424594754107e-10	6.777794800836284e-15	0.448228994478165	0.26	0.038
Endothelial ACKR1	HS3ST1	1.8899991414111917e-10	9.01072296262785e-15	0.5515547035558374	0.35	0.114
Endothelial ACKR1	CPNE8	2.0626851352697197e-10	9.834017331440856e-15	0.7508109896307762	0.41	0.083
Endothelial ACKR1	KLF4	2.110903796756432e-10	1.006390367941088e-14	1.1007828933627453	0.82	0.614
Endothelial ACKR1	PRCP	2.5388858301190375e-10	1.2104342455871453e-14	0.7979028320363634	0.53	0.321
Endothelial ACKR1	RHOC	2.5389082008324474e-10	1.2104449110047424e-14	0.8389187119506833	0.81	0.644
Endothelial ACKR1	TXNIP	2.5653574147175766e-10	1.223054786516127e-14	0.8966040745584403	0.94	0.811
Endothelial ACKR1	SH2D3C	2.5674937207503225e-10	1.2240732876044447e-14	0.5109658314890027	0.34	0.056
Endothelial ACKR1	CDC37	2.8859334594120115e-10	1.3758919949520914e-14	0.7714946391917497	0.76	0.643
Endothelial ACKR1	IFITM1	2.8860745066821244e-10	1.375959240372884e-14	0.8393427993799539	0.68	0.344
Endothelial ACKR1	SCARF1	3.0033396223225984e-10	1.4318663276865786e-14	0.4859819998366986	0.28	0.031
Endothelial ACKR1	GRB10	3.0292148980138473e-10	1.4442025735465303e-14	0.5708972630738426	0.3	0.091
Endothelial ACKR1	ACVRL1	3.164606478355361e-10	1.508751598739147e-14	0.6806471385422328	0.41	0.065
Endothelial ACKR1	MALL	3.184215595005472e-10	1.518100402863157e-14	0.5482528478114801	0.33	0.054
Endothelial ACKR1	C10orf54	4.342685715470219e-10	2.070410353025134e-14	0.7303054685870559	0.46	0.115
Endothelial ACKR1	ST6GALNAC3	4.4904103904353133e-10	2.1408392803028907e-14	0.5177515837203404	0.25	0.019
Endothelial ACKR1	SYNPO	5.142888488272073e-10	2.4519134628233963e-14	0.6799226258930489	0.4	0.049
Endothelial ACKR1	CPXM2	6.630496079281858e-10	3.161142350074783e-14	0.34981701652441316	0.24	0.01
Endothelial ACKR1	GNAI2	6.647574093443571e-10	3.169284430723991e-14	0.8456723448772647	0.71	0.58
Endothelial ACKR1	ID3	8.721785850127144e-10	4.1581815733621664e-14	1.6555952837534296	0.86	0.765
Endothelial ACKR1	TUBB6	9.817360591828946e-10	4.680505645687221e-14	0.7345571829433439	0.56	0.205
Endothelial ACKR1	SNX3	1.0043712303477914e-09	4.7884206452814844e-14	0.7794939179935305	0.86	0.754
Endothelial ACKR1	SELE	1.0508179771734403e-09	5.009859247549179e-14	0.9755660525342041	0.19	0.007
Endothelial ACKR1	PTPRB	1.0990496183927982e-09	5.239807477438847e-14	0.765438882850596	0.47	0.08
Endothelial ACKR1	FGD5	1.1092599578480834e-09	5.288486092243545e-14	0.5331010275755578	0.32	0.038
Endothelial ACKR1	RPL13A	1.112613510698309e-09	5.304474425260114e-14	0.6498135555236946	1.0	0.991
Endothelial ACKR1	RALB	1.1697419857528992e-09	5.576839026235515e-14	0.6899760211766099	0.54	0.307
Endothelial ACKR1	HLF	1.1855556049834867e-09	5.652231728169186e-14	0.5018024378678595	0.2	0.015
Endothelial ACKR1	GSN	1.209800353799284e-09	5.76782051870934e-14	0.9288153161746249	0.89	0.753
Endothelial ACKR1	TAGLN2	1.250113893294939e-09	5.960018561596849e-14	0.8608797615058255	0.86	0.735
Endothelial ACKR1	TMEM204	1.2532192715926564e-09	5.974823702467969e-14	0.6472592145301636	0.38	0.083
Endothelial ACKR1	GLTSCR2	1.8307373040878993e-09	8.728187385401188e-14	1.0303661159629658	0.78	0.753
Endothelial ACKR1	LMO2	1.8478993072590219e-09	8.810008616252786e-14	0.8307084755908181	0.49	0.263
Endothelial ACKR1	LAYN	2.4892668936655707e-09	1.1867780184341218e-13	0.5819712067969346	0.3	0.05
Endothelial ACKR1	EXOC3L2	3.1805441780177744e-09	1.5163500252766505e-13	0.29739302353843483	0.16	0.008
Endothelial ACKR1	CARD10	4.125319787570588e-09	1.9667793981266211e-13	0.37752073278562825	0.25	0.085
Endothelial ACKR1	TFPI	4.353909211822708e-09	2.075761245207489e-13	0.888012623734709	0.42	0.166
Endothelial ACKR1	SPARC	4.893233397452403e-09	2.3328883897270097e-13	0.7524643141961	0.87	0.488
Endothelial ACKR1	FAM171A1	4.895938779408474e-09	2.3341782023401547e-13	0.5801933102069039	0.35	0.152
Endothelial ACKR1	ORAI1	4.984421192762859e-09	2.376362904773711e-13	0.5983158026805144	0.41	0.209
Endothelial ACKR1	RPL36A	5.2527203783632185e-09	2.504276700053978e-13	0.801985326037435	0.91	0.783
Endothelial ACKR1	ARL2	5.847289744763965e-09	2.787742428969709e-13	0.7804852614118158	0.65	0.485
Endothelial ACKR1	EEF1D	6.390746846189427e-09	3.0468399743453766e-13	0.6385907059647797	0.95	0.893
Endothelial ACKR1	CARD8	8.191436976239894e-09	3.9053334809248603e-13	0.6726292260618681	0.31	0.114
Endothelial ACKR1	TMEM173	8.898616021951114e-09	4.242486780429613e-13	0.7347339897617949	0.48	0.226
Endothelial ACKR1	DACH1	9.269182560151789e-09	4.4191573588327954e-13	0.6518025081712426	0.28	0.089
Endothelial ACKR1	TMCC3	9.304977494581991e-09	4.4362228818030944e-13	0.605841362295171	0.43	0.199
Endothelial ACKR1	TSC22D3	1.051200967932266e-08	5.011685186804605e-13	0.8762652781338072	0.66	0.412
Endothelial ACKR1	PMP22	1.1813797727070314e-08	5.632323111833284e-13	0.8044797811316847	0.62	0.26
Endothelial ACKR1	NOVA2	1.222884342559793e-08	5.830199487770169e-13	0.38489562180040715	0.22	0.017
Endothelial ACKR1	HPCAL1	1.5741741736459592e-08	7.505002019766194e-13	0.5732636205548866	0.51	0.216
Endothelial ACKR1	LYL1	1.6217545114377268e-08	7.731845108165563e-13	0.4662681519157134	0.28	0.042
Endothelial ACKR1	DDIT4	1.7276769565442312e-08	8.23683888698084e-13	0.9988282051531263	0.64	0.443
Endothelial ACKR1	SHC1	1.902008764354518e-08	9.067979806219394e-13	0.6051255738949495	0.49	0.268
Endothelial ACKR1	SPRY1	2.1047714644126545e-08	1.0034667291597876e-12	1.466982931938337	0.46	0.334
Endothelial ACKR1	VAT1	2.2950625918677513e-08	1.094189555121693e-12	0.649326433463265	0.47	0.239
Endothelial ACKR1	GGT5	2.4569621340391912e-08	1.1713764643810208e-12	0.5737449437902576	0.39	0.047
Endothelial ACKR1	ITGA5	2.8228384244396636e-08	1.3458109294110434e-12	0.5833476539142262	0.42	0.096
Endothelial ACKR1	ST6GAL1	3.143969056063593e-08	1.498912541627458e-12	0.5138073447986075	0.37	0.116
Endothelial ACKR1	GIMAP2	3.358577946092175e-08	1.6012290565397736e-12	0.44182944052600737	0.25	0.051
Endothelial ACKR1	RAPGEF4	3.452657890164271e-08	1.646082426776768e-12	0.40010649929124176	0.21	0.037
Endothelial ACKR1	VIM	4.3091148558684965e-08	2.0544051756226444e-12	0.465899887438888	1.0	0.896
Endothelial ACKR1	FAM101B	5.50451367417647e-08	2.6243211795835376e-12	0.6097767367980033	0.28	0.1
Endothelial ACKR1	LEF1	5.604817719107609e-08	2.6721419399797896e-12	0.5894244097901198	0.32	0.119
Endothelial ACKR1	PCAT19	6.829863081259349e-08	3.256192172233301e-12	0.7385033177345703	0.53	0.156
Endothelial ACKR1	LHFP	7.0531917538649e-08	3.362665913642384e-12	0.7042260759902648	0.5	0.15
Endothelial ACKR1	TSPAN4	8.494327946803088e-08	4.049739187987169e-12	0.6278106749822843	0.48	0.216
Endothelial ACKR1	LDHA	9.180844187615563e-08	4.377041329018147e-12	0.6848625443173901	0.91	0.784
Endothelial ACKR1	AFAP1L1	1.0342405416788639e-07	4.930824990125692e-12	0.3410892143086307	0.23	0.016
Endothelial ACKR1	MAPK11	1.0908194933486767e-07	5.200569694153405e-12	0.3167412124228901	0.23	0.025
Endothelial ACKR1	LY96	1.1581989016370316e-07	5.521806444038291e-12	0.5648544527355744	0.35	0.056
Endothelial ACKR1	AC004540.4	1.2119868091929865e-07	5.778244620705537e-12	0.3782192206837858	0.22	0.02
Endothelial ACKR1	MLKL	1.3452269376505873e-07	6.4134776526845635e-12	0.4786998813292521	0.22	0.044
Endothelial ACKR1	GPIHBP1	1.6357477098189994e-07	7.798558807241952e-12	0.575615056946737	0.23	0.018
Endothelial ACKR1	EMP1	1.847093900061055e-07	8.806168772639117e-12	0.9451324471796456	0.75	0.427
Endothelial ACKR1	SNAI1	1.9048921895016368e-07	9.081726767588257e-12	0.5519627705611385	0.29	0.1
Endothelial ACKR1	DPEP1	2.0719284213580837e-07	9.87808544151649e-12	0.33726672558739446	0.1	0.003
Endothelial ACKR1	RPS27	2.2501236141673136e-07	1.072764535955811e-11	0.4496587592534329	1.0	1.0
Endothelial ACKR1	STARD3	2.3112810740330187e-07	1.1019218469764094e-11	0.5206461192238658	0.37	0.189
Endothelial ACKR1	SLC39A10	2.405877820309114e-07	1.1470216068219852e-11	0.9219644146632511	0.43	0.243
Endothelial ACKR1	RND1	2.477027872017863e-07	1.180942966397074e-11	0.7850697573652063	0.27	0.108
Endothelial ACKR1	DPYSL2	3.165464585751143e-07	1.5091607083438106e-11	0.8423047530081882	0.59	0.366
Endothelial ACKR1	MKL2	3.7395636914741465e-07	1.7828670757922033e-11	0.6342317099965823	0.45	0.213
Endothelial ACKR1	SLC9A3R2	3.938501187251933e-07	1.877712127414509e-11	1.0351333903319762	0.61	0.461
Endothelial ACKR1	GALNT18	4.861177534228525e-07	2.3176054990362456e-11	0.4067950331541811	0.25	0.049
Endothelial ACKR1	FCGRT	4.923481283984981e-07	2.3473093129844964e-11	0.6638397137123033	0.69	0.491
Endothelial ACKR1	GALNT15	5.439678598728754e-07	2.5934105357467238e-11	0.3800006827249614	0.19	0.018
Endothelial ACKR1	TEAD4	7.21919335103792e-07	3.441808510625945e-11	0.4181934745200778	0.24	0.081
Endothelial ACKR1	PLXND1	8.828859634725061e-07	4.2092298616090875e-11	0.6161584750135791	0.42	0.148
Endothelial ACKR1	TGM2	9.601194604166792e-07	4.577446771950795e-11	0.7240887574513903	0.64	0.279
Endothelial ACKR1	TPRKB	1.0064191264289643e-06	4.7981841546076964e-11	0.7341170514421356	0.59	0.441
Endothelial ACKR1	TMTC1	1.0845598688156854e-06	5.170726430587296e-11	0.6210432008778717	0.39	0.099
Endothelial ACKR1	FRY	1.0961156629064415e-06	5.225819608612355e-11	0.5237710056395102	0.31	0.065
Endothelial ACKR1	RAC1	1.1391457403501648e-06	5.4309689647206906e-11	0.5586126415332311	0.97	0.893
Endothelial ACKR1	PTMS	1.1975246748186138e-06	5.709295231554774e-11	0.7748901997923832	0.82	0.728
Endothelial ACKR1	KCNN3	1.2082904393771356e-06	5.760621880224723e-11	0.5697695128738234	0.29	0.105
Endothelial ACKR1	PROX1	1.2566276677430597e-06	5.991073505330439e-11	0.4005168197638904	0.19	0.012
Endothelial ACKR1	RPS20	1.3122802115655764e-06	6.256401485413952e-11	0.570071236051771	1.0	0.955
Endothelial ACKR1	VAMP3	1.4220877149307632e-06	6.77991759204178e-11	0.5913626274605748	0.54	0.349
Endothelial ACKR1	PCGF2	1.5339173673867968e-06	7.313074457148018e-11	0.5195196371067314	0.38	0.19
Endothelial ACKR1	CCM2L	1.5663024918818295e-06	7.467473143655921e-11	0.35379933554550375	0.24	0.019
Endothelial ACKR1	RPS12	1.8873242056781286e-06	8.997969991314082e-11	0.4754737027168803	0.99	0.989
Endothelial ACKR1	GUK1	1.903458669200819e-06	9.074892344223213e-11	0.6413120218341397	0.87	0.804
Endothelial ACKR1	TANC1	1.928177302577767e-06	9.19274041753405e-11	0.6815497320489808	0.36	0.159
Endothelial ACKR1	HSD17B11	1.9301683852273086e-06	9.202233064254154e-11	0.5988302502187772	0.52	0.262
Endothelial ACKR1	OSMR	1.968659730294405e-06	9.385743648602645e-11	0.5236130286802737	0.36	0.124
Endothelial ACKR1	RPL5	1.979082590248931e-06	9.435435471985368e-11	0.5514421338279663	1.0	0.964
Endothelial ACKR1	IL33	2.055441072868172e-06	9.799480681135506e-11	0.6556142079233143	0.4	0.141
Endothelial ACKR1	TNFRSF11B	2.0677267903524425e-06	9.85805382766361e-11	0.34907728513174713	0.19	0.022
Endothelial ACKR1	HLA-DPB1	2.080263306842617e-06	9.917822678629878e-11	0.2789171743417893	0.66	0.165
Endothelial ACKR1	TNFSF10	2.1020369120742873e-06	1.0021630093321991e-10	0.803941402129553	0.59	0.389
Endothelial ACKR1	HOXD8	2.162680706708121e-06	1.0310754263209159e-10	0.4663613384437777	0.34	0.049
Endothelial ACKR1	LXN	2.3291519912075676e-06	1.1104419505161228e-10	0.4921103971805407	0.37	0.175
Endothelial ACKR1	NAA10	2.4636116204632625e-06	1.174546660530757e-10	0.6413902215162796	0.61	0.463
Endothelial ACKR1	FMO2	2.482153691117098e-06	1.183386741891346e-10	0.3503572617302587	0.15	0.008
Endothelial ACKR1	GIMAP8	2.874255417385989e-06	1.3703243944629267e-10	0.36702660779502816	0.25	0.028
Endothelial ACKR1	NRP1	2.885080568931775e-06	1.3754853725538856e-10	0.7556248157646246	0.49	0.241
Endothelial ACKR1	RPS25	3.1075396023796535e-06	1.481544506498047e-10	0.5247024313083726	1.0	0.988
Endothelial ACKR1	ANKRD29	3.283345337701189e-06	1.5653613052210675e-10	0.5119228253823744	0.36	0.096
Endothelial ACKR1	GFOD1	3.992392467188498e-06	1.9034052286953504e-10	0.5652848518710212	0.37	0.094
Endothelial ACKR1	SPNS2	4.574476806893065e-06	2.180918620687993e-10	0.308965666746572	0.21	0.025
Endothelial ACKR1	PDLIM1	4.86528307352526e-06	2.3195628479262265e-10	0.7615379871098926	0.75	0.653
Endothelial ACKR1	NEURL1B	4.955920529242398e-06	2.3627749841441705e-10	0.48980830182485163	0.32	0.061
Endothelial ACKR1	CLEC1A	5.531096915744232e-06	2.636994953870909e-10	0.3121937977450345	0.22	0.018
Endothelial ACKR1	BMPR2	5.543390251065769e-06	2.6428559003889246e-10	0.7178954063298852	0.51	0.334
Endothelial ACKR1	TIMP1	5.945755036368786e-06	2.834686548924332e-10	0.4621658494224663	0.85	0.56
Endothelial ACKR1	SNCA	6.635095735004121e-06	3.163335272945946e-10	0.42966423940248116	0.29	0.037
Endothelial ACKR1	SNHG8	6.807213798174736e-06	3.2453939443026156e-10	0.7439216292757687	0.77	0.71
Endothelial ACKR1	RPL35A	1.2189349709629097e-05	5.81137054094355e-10	0.4167739110670228	1.0	0.995
Endothelial ACKR1	SH3BGRL2	1.2783008730643007e-05	6.094402255372113e-10	0.4400563451993956	0.3	0.167
Endothelial ACKR1	TMSB4X	1.6716325596871923e-05	7.969642716029523e-10	0.517625564896611	1.0	1.0
Endothelial ACKR1	CPVL	1.807141442228251e-05	8.615692215629324e-10	0.5226455386912303	0.35	0.054
Endothelial ACKR1	TPD52L1	1.8815630629821833e-05	8.97050328001041e-10	0.5651890207327838	0.7	0.42
Endothelial ACKR1	TSHZ2	1.9780837297859156e-05	9.430673324366702e-10	0.6456313020866931	0.56	0.349
Endothelial ACKR1	ARRDC3	2.292446208628458e-05	1.0929421733627929e-09	0.8145714057052046	0.49	0.319
Endothelial ACKR1	PPP1R18	2.3373825969002813e-05	1.1143659579977503e-09	0.5260880109237402	0.42	0.164
Endothelial ACKR1	RAB5C	2.3801565832981972e-05	1.1347588001421679e-09	0.714851301126124	0.63	0.502
Endothelial ACKR1	MMP28	2.461749018929368e-05	1.1736586502642996e-09	0.30160614957325427	0.19	0.011
Endothelial ACKR1	NOTCH1	2.5733625572987223e-05	1.226871302645398e-09	0.5691304603555747	0.36	0.173
Endothelial ACKR1	APLNR	2.7908264874882262e-05	1.3305489809240649e-09	0.24447434455058958	0.11	0.005
Endothelial ACKR1	MDFI	2.969581252373535e-05	1.4157717532174184e-09	0.288018656111195	0.17	0.022
Endothelial ACKR1	DOCK4	3.4101092693571044e-05	1.6257970294908721e-09	0.4054270065931784	0.28	0.049
Endothelial ACKR1	EID1	3.580711061885451e-05	1.7071328066200004e-09	0.4887048309192139	0.9	0.783
Endothelial ACKR1	CCDC68	3.8253806362625565e-05	1.8237809946424583e-09	0.4286862639700116	0.31	0.126
Endothelial ACKR1	RPS3A	3.896970988913548e-05	1.857912271234111e-09	0.48503525821170523	0.98	0.989
Endothelial ACKR1	KIAA0355	4.0320152439378917e-05	1.9222957062874335e-09	0.600989691157686	0.46	0.284
Endothelial ACKR1	GNB2L1	4.4253609451140045e-05	2.1098264339041738e-09	0.5653844346126657	0.97	0.962
Endothelial ACKR1	DYSF	4.6513556953676477e-05	2.2175712492813577e-09	0.3413647939779728	0.23	0.045
Endothelial ACKR1	PLK2	4.783947735594804e-05	2.2807855712013366e-09	0.694143297142876	0.67	0.481
Endothelial ACKR1	RPL17	4.9056215561603926e-05	2.338794544057398e-09	0.669781300364845	0.73	0.646
Endothelial ACKR1	RPL23A	5.065985684824547e-05	2.4152494325742775e-09	0.4451560801552086	1.0	0.983
Endothelial ACKR1	RPS8	5.1948886223646956e-05	2.476704945108317e-09	0.3331151817051987	1.0	0.996
Endothelial ACKR1	RPL27A	5.255546411145082e-05	2.5056240339189905e-09	0.5082649890473512	0.99	0.988
Endothelial ACKR1	AC090498.1	5.3156381108175336e-05	2.534273235193103e-09	0.501981327428243	0.97	0.958
Endothelial ACKR1	RPS29	5.401726762055937e-05	2.57531669227935e-09	0.385030638207045	1.0	0.99
Endothelial ACKR1	ELMO1	5.648060119703409e-05	2.692758102361578e-09	0.348692604895892	0.26	0.05
Endothelial ACKR1	DLL4	6.625383956099975e-05	3.1587051042192968e-09	0.44833397278146525	0.27	0.05
Endothelial ACKR1	EBF1	6.76373187217145e-05	3.2246635862557566e-09	0.6434960332529669	0.44	0.121
Endothelial ACKR1	ASAP1	7.609513087636444e-05	3.6278965852855513e-09	0.536052346576203	0.46	0.283
Endothelial ACKR1	SNRK	8.693662674876184e-05	4.144773623302114e-09	0.4580398381840614	0.43	0.229
Endothelial ACKR1	BCAP31	9.508875308840148e-05	4.5334328051681275e-09	0.6959761320730502	0.69	0.602
Endothelial ACKR1	MYL12A	0.00010691764862798965	5.097384916709876e-09	0.47793316421299625	0.97	0.895
Endothelial ACKR1	ARHGDIB	0.00011391008911363448	5.4307551424855535e-09	0.5322976241410752	0.54	0.166
Endothelial ACKR1	RNF125	0.00011404455754703691	5.437166033231795e-09	0.492903360556614	0.3	0.116
Endothelial ACKR1	RASSF9	0.0001240338431126867	5.913413259246088e-09	0.42546728693926705	0.21	0.068
Endothelial ACKR1	CTHRC1	0.00014004824956422612	6.676912970880864e-09	0.45315265141010985	0.28	0.113
Endothelial ACKR1	PLSCR1	0.00014133870790962813	6.738436610709327e-09	0.5666807533036492	0.57	0.406
Endothelial ACKR1	PHACTR2	0.000158903991617453	7.575875643263552e-09	0.6194147707500264	0.56	0.441
Endothelial ACKR1	SEPN1	0.00016588858924382717	7.908871954413691e-09	0.4881709566626905	0.36	0.197
Endothelial ACKR1	DCHS1	0.00016832305278438237	8.024936962306669e-09	0.3761488317177205	0.24	0.054
Endothelial ACKR1	RDX	0.0002157978477786249	1.0288336008516086e-08	0.6827046707513553	0.71	0.604
Endothelial ACKR1	EML3	0.00022260333714134016	1.0612793189098458e-08	0.3772100127536406	0.28	0.105
Endothelial ACKR1	NFIB	0.00025594460126799636	1.2202364780357395e-08	0.6127174116968719	0.69	0.523
Endothelial ACKR1	CSGALNACT1	0.0002566954446491246	1.2238161842628108e-08	0.3125398725519532	0.21	0.05
Endothelial ACKR1	MYRIP	0.0002657334367600768	1.2669055387846331e-08	0.38237452435302166	0.19	0.047
Endothelial ACKR1	CALHM2	0.0002709249608147685	1.291656547388646e-08	0.43328422734669464	0.34	0.092
Endothelial ACKR1	TMEM109	0.0003131176685630002	1.492813676104888e-08	0.5451916792349107	0.53	0.346
Endothelial ACKR1	RASA4	0.00033642408297719173	1.6039288818936436e-08	0.44710346426795566	0.24	0.05
Endothelial ACKR1	ZNF366	0.0003411168872533123	1.626302203829856e-08	0.2355553088581178	0.14	0.011
Endothelial ACKR1	FLT4	0.0003433385321204189	1.636894074471604e-08	0.2569971628451123	0.16	0.012
Endothelial ACKR1	ID1	0.0003570760586964607	1.7023888376470115e-08	1.075113993380476	0.82	0.731
Endothelial ACKR1	USHBP1	0.0003864893764339283	1.8426191963476916e-08	0.24997362918565552	0.17	0.032
Endothelial ACKR1	ZFYVE21	0.0003901161270069044	1.859910021487029e-08	0.5960506325251899	0.52	0.37
Endothelial ACKR1	DUSP11	0.0003986881985997564	1.9007780624541426e-08	0.6222861537096847	0.39	0.226
Endothelial ACKR1	TNFRSF10D	0.0004302997482582007	2.051488668692256e-08	0.5038527040030629	0.28	0.126
Endothelial ACKR1	PSMB8-AS1	0.0004585306332146125	2.1860816839790823e-08	0.37988490381100515	0.27	0.099
Endothelial ACKR1	TSLP	0.0004608550356459517	2.197163459575455e-08	0.2171613241596075	0.13	0.008
Endothelial ACKR1	LINC01116	0.0004676183608155753	2.2294081564508953e-08	0.4122399990288897	0.24	0.037
Endothelial ACKR1	C16orf45	0.0004949171980512838	2.3595575592433076e-08	0.43364319585888444	0.36	0.095
Endothelial ACKR1	COX7A1	0.000520273299337045	2.4804448120955662e-08	0.5871427258912284	0.59	0.224
Endothelial ACKR1	MAP3K11	0.0005331724405777883	2.54194250573439e-08	0.4922115641028737	0.39	0.253
Endothelial ACKR1	PPM1F	0.0005860987639774482	2.7942730106195383e-08	0.3486729746297686	0.27	0.074
Endothelial ACKR1	EIF3E	0.0005942494057247045	2.8331318508925125e-08	0.6053861692838147	0.86	0.849
Endothelial ACKR1	CDKN1A	0.0005976255217331151	2.8492277555810017e-08	0.9182490193808566	0.72	0.594
Endothelial ACKR1	GFOD2	0.0007547076750262333	3.598129559123878e-08	0.37711268117630486	0.31	0.164
Endothelial ACKR1	PKN3	0.0007761983528449585	3.700588094612436e-08	0.33743425671779914	0.2	0.063
Endothelial ACKR1	C9orf16	0.0008409465344562794	4.0092802596246936e-08	0.5032530021985981	0.8	0.657
Endothelial ACKR1	HNRNPA1	0.0009112234140307889	4.3443309369763475e-08	0.48250415483233855	0.93	0.899
Endothelial ACKR1	IL15RA	0.0009633340454170199	4.592772564562669e-08	0.4220518783202776	0.24	0.105
Endothelial ACKR1	WWTR1	0.0010518377070945302	5.014720891988225e-08	0.6262163927862849	0.68	0.524
Endothelial ACKR1	TRIM47	0.0010599991942266563	5.053631438506108e-08	0.4313082972605676	0.34	0.158
Endothelial ACKR1	POLE4	0.001061834875005379	5.0623831943045475e-08	0.5143887415638795	0.54	0.386
Endothelial ACKR1	RAPGEF5	0.0011640420969462066	5.5496643477769085e-08	0.4795302944304313	0.32	0.094
Endothelial ACKR1	SERPINB6	0.0011670989340276667	5.56423806449424e-08	0.6081948277739936	0.59	0.485
Endothelial ACKR1	HLX	0.001202245178864715	5.7318006143728964e-08	0.37013336065662095	0.17	0.028
Endothelial ACKR1	SUMO3	0.0012109657697377733	5.773376732957203e-08	0.5718855019620241	0.62	0.45
